release_angle,elbow_angle,balance_score,shot_success
45.482347430332084,89.02478755185501,0.9157923128784385,0
47.072362872446355,89.13488362436075,0.9587886490622705,1
48.99379029421069,90.7889042847566,0.9230003412137054,1
50.92663538136708,89.15803103835947,0.9810134857122491,0
46.56247728646413,90.57954971379283,0.9851052796016888,1
47.44302307000855,94.15080159729088,0.9132581390310183,0
44.68099507798192,91.74224940686338,0.8915241695852577,0
44.41138012775799,89.34795293566432,0.9388525492890043,0
50.43757746718259,92.40242784432789,0.9868545018425037,0
52.06872008571247,89.1838492539569,0.88159932835085,0
47.783969635259,85.92375092964429,0.9434449875345224,1
51.01059869367607,87.98382737816519,0.944734033013878,0
49.084908075142906,86.25841615794829,0.9599669533622921,1
46.06464073618463,89.29697303191739,0.869735152769089,0
49.08418681652524,90.03683675837911,0.9573737447023133,1
52.61410969939791,93.35287462455057,0.9863548780998461,0
47.892521882670145,90.65385474752833,0.8769524663305363,0
52.69393096744202,89.56179894238227,0.8856314987385816,0
42.0,91.65881116236697,0.9957092641062459,0
50.46570751312567,85.57772938198423,0.8771465429064235,0
48.26114120471451,90.47122911621713,0.9781577640054369,1
47.1029779486024,91.54173038777394,0.9238416784672052,1
48.275282329606505,87.04282750844031,0.8870846611604766,0
42.03729325619732,92.28750808641385,0.9806124851908767,0
47.340984336487466,90.67699281498882,0.9167957882503999,0
49.07133771453524,89.1694241721984,0.9272226030894535,1
52.43368213422455,91.26556373221257,0.9038850054099649,0
46.44518934517906,94.5413857156088,0.9389426277152391,1
45.574519191320434,90.36373251011699,0.8745285808877534,0
46.49472886924639,90.49644117260067,0.9086622304977641,0
50.746206353106224,89.08127820091951,0.9954118483502932,0
48.98625332897905,88.30031126107042,0.8887200149051692,0
46.41071938869889,91.6606716330885,0.9485104996811938,1
49.53980229934007,88.28783234818226,0.8987785096337042,0
48.29123264804412,90.14313247443879,0.96602096885299,1
50.90593497159867,89.04468510646977,0.8696310491077525,0
45.89384071836794,90.95795965149279,0.9954731567617817,1
47.01701356020669,90.6673242105739,0.9180684312075459,0
46.823675540603524,92.0750798885158,0.8854075695019695,0
43.60945515560364,88.97996720229051,0.8610245120995019,0
48.88836083119373,89.46025012941325,0.875463685763131,0
48.783165816539665,88.04247256843539,0.9279660922834027,1
48.01534036992738,89.11141347984778,0.9005504764646929,0
47.296238599874556,90.7546009860897,0.9743325048823914,1
43.75388777384876,91.5139772332907,0.9146331285492709,0
46.73806403170392,88.15566935164475,0.8873071408881444,0
46.97185645041969,91.73921184021133,0.9425717479906045,1
45.59316819233514,92.71127571760991,0.9560165825328168,1
47.516142865001974,90.8268698064474,0.8750562861851424,0
49.212152570443614,93.75359162511613,0.8751428824432477,0
53.65855770363159,88.45242160179285,0.8555007140400315,0
48.52373343849552,87.51069059337716,0.9604603022598461,1
48.772651172168295,86.44255950219144,0.9495706791432708,1
47.7766622527015,92.99208862297837,0.921194631362472,1
42.24368635410288,91.30873131270812,0.9766255673453795,0
47.92045837365235,89.88883065817909,0.970850522942508,1
48.18069062982308,90.55993725263964,0.9378031546595128,1
55.0,87.74902190540325,0.9802406920769888,0
47.42291710565663,94.89150395923366,0.8808761815055153,0
48.90464202700084,90.25844236395045,0.8667879429096592,0
47.89586469088427,90.21878958920979,0.8904624417275484,0
44.49396588714141,91.45153324779739,0.8585630284133972,0
51.428468443545064,90.96201846347343,0.9296754292001548,0
50.25579909806032,90.44776804855826,0.9904908538442443,0
50.37309584112914,88.41905108910937,0.8559015311002764,0
45.27183763561578,90.942936714272,0.868316487101504,0
52.2083829328083,93.76404899295007,0.9178298542425153,0
43.79444681162316,92.69084009230995,0.9900812526291858,0
49.760571281400814,93.18637325327879,0.8974234157465125,0
54.57136687742994,88.97756864713763,0.9260852213032589,0
45.028391024607934,88.02079035948285,0.8562359288575588,0
46.30110681119169,89.7484261598007,0.8722514801443133,0
48.29895409526292,90.11144982457739,0.997994518443827,1
46.489573037651404,92.1883830369419,0.9947678044654068,1
43.348009706801605,86.61507074057036,0.8507409971401614,0
48.205688924418084,93.05910063892122,0.9927717678134859,1
44.813088858821686,89.68398420284203,0.9458679906723251,0
49.420777291905544,89.14623786010516,0.9801877441780034,1
45.24172729729859,87.97579124947967,0.9182109783450788,0
52.649803215052614,86.69028665626846,0.9273394042868875,0
45.65024012299129,91.64634116792382,0.923326987038538,1
47.03381545138297,90.1466359343768,0.9500296386319156,1
50.44055165210901,87.42007820051789,0.8709476882134469,0
44.30740705069813,87.40984245587276,0.8544960384809017,0
48.68237980381239,89.32843060141974,0.8961894912386786,0
51.921428262847286,93.33804305057879,0.955702114410497,0
43.17755029631632,89.4808172972728,0.8802780178184423,0
48.55390157559691,86.99371409376378,0.9510148649987376,1
48.77964838274527,89.50851387182811,0.9954868069160906,1
50.34546861533193,89.45455286050466,0.8640851073684127,0
44.289147867365756,85.0,0.950890317733769,0
44.03863016074717,89.89141026696437,0.9165625328956857,0
49.56582469685069,89.53813093958264,0.9802213381566258,1
48.89095401969956,91.39241272962684,0.8765724684171079,0
48.75147855103763,93.69791218989069,0.9538938928339247,1
49.03934462849093,92.25313005909551,0.9757172934472165,1
45.95992583526453,89.46222261889034,0.9916921329211035,1
48.69676109148301,87.78694818251665,0.9524872042434469,1
48.879217419896044,95.0,0.924576214601264,1
45.856945745920896,90.11843686802898,0.9426770860301821,1
53.59732353343427,90.02785858382589,0.9803357476718078,0
49.42149876273536,89.95174982578,0.9355914619958244,1
44.42608950839205,90.39616952153571,0.8545580589545255,0
49.96966082590149,89.71127917615212,0.9896423043260467,1
45.075954989318035,88.85267598623953,0.9534290126547341,1
50.36125381122736,88.90628211751921,0.951477007866587,0
51.47578673702221,89.934493459568,0.8823512728596575,0
45.53795304494487,88.91315045773247,0.9488328205348986,1
50.890128387732965,88.57430843464567,0.9090796608481237,0
49.238342780809496,90.21286045538379,0.9476849465562238,1
50.46618047998347,89.49004556515828,0.8659889545461986,0
53.69037894796184,93.00798597716538,0.9486767956904554,0
47.263835651991386,85.0,0.9999120588656,1
45.738791506927534,92.18301370384492,0.8572318058290834,0
45.33145671112343,92.49217038499526,0.9965761276331976,1
45.55256914510368,85.8532195351837,0.9110361941084306,0
47.76869487175769,89.31462481183931,0.9806130175505888,1
49.023455924449934,89.25711826800841,0.967357822608741,1
48.83007239799006,87.18497661056436,0.9350524391480002,1
50.48154974710807,88.44436662481824,0.960767381387699,0
48.039005675633724,87.77884830906834,0.9817773341952022,1
52.36060223147195,93.50454088684725,0.9106210482476549,0
47.206029500286135,91.87135678629492,0.8990549742344858,0
55.0,92.54311018998831,0.9501390078345378,0
49.87700204329502,91.44334412808647,0.9711768912911888,1
45.42852733075115,87.74189645756555,0.9643427702164924,1
44.78732250581666,88.95095946744046,0.9696720473287952,0
49.447417245729554,90.97874912245584,0.9153374972219399,0
47.32961164402245,87.5557443822161,0.9726751324262533,1
50.14200148227628,91.42599686034478,0.8680313583055912,0
49.419712873720634,89.51934920368373,0.9316733646941274,1
47.781513262029385,89.2503583849008,0.8508637990747182,0
45.459618845794786,91.42191993640698,0.8986878744850405,0
43.4554583259424,90.88852662297208,0.9049692302307096,0
46.660455143798934,89.27806766836184,0.9094259037413883,0
50.56919638297042,92.3186596067285,0.9543200810034793,0
48.64228123239061,87.8378733448002,0.9082837151905518,0
44.262783663864035,91.23187121388852,0.9173040433933796,0
48.519542777553546,91.18620251593677,0.8856316196311491,0
49.15595213918651,89.38090712137202,0.905987768744401,0
45.3484276913966,90.65226604448424,0.8840904440894727,0
48.461175317836584,87.4977728472294,0.8609793885652666,0
48.174626155338,91.8480540384138,0.9405172890072067,1
44.57108910650813,89.63019572711403,0.9502319197832524,0
49.07336208104485,88.95455395896192,0.9429235519014422,1
49.682353579104706,92.09801845167378,0.9195241065700859,0
51.24915372952583,88.59131261891449,0.9069678670268845,0
51.16140615610471,87.18307740727288,0.9795000474357738,0
43.866991896128724,86.8867416529522,0.9278622677704327,0
45.18652488025463,91.21201990269128,0.9218772816444596,1
49.54510580162598,87.43914129500743,0.8538463098709653,0
49.541357852736624,93.50958836396873,0.9011871741439235,0
49.54514305891814,85.83614118423256,0.9070293428178785,0
55.0,93.39291273658007,0.9098234171345351,0
49.712671532079504,90.42203493440523,0.9370258553840999,1
51.4066969205418,89.80657377625921,0.9300403820090317,0
50.86200529047961,88.9101618263821,0.9411857639190166,0
49.954173753917395,90.79827222870414,0.9647324892313193,1
47.054192266078964,89.92473059515031,0.971947860807414,1
50.276907661479804,92.20660376403305,0.9577184614339742,0
45.681524356387285,90.22845529732407,0.9933285543932402,1
47.28954417977997,90.30060352292375,0.8527348874014542,0
46.54390935651269,89.27277557557228,0.8793666978525319,0
48.245622418158966,89.88610875255786,0.8511344312467213,0
54.94397570002052,90.61560353778412,0.9471212071231905,0
42.39820442222476,86.57966321468675,0.984704582342498,0
50.05878057112354,87.30362915578857,0.8865223444864448,0
43.16185238643104,91.48652818804543,0.989055181719446,0
46.5842044026317,90.34173087625588,0.8590401085434342,0
51.266851790902095,89.63203332729464,0.9901654040208272,0
48.19284005728639,90.03686786613079,0.9027434030859451,0
44.76676566621208,90.69516341072334,0.8652131242673825,0
45.854088872220096,88.92048063938128,0.9228807638779488,1
50.038793246804026,88.44339054919537,0.8885164851580761,0
45.80890010484859,90.39169051019536,0.8927309352942884,0
48.64937576874593,88.04325444476994,0.896093494738943,0
48.136715519711444,90.81650551142894,0.9704538846748996,1
46.04519895718255,86.59483279152433,0.9308741915012881,1
54.43183226797598,92.05831127465129,0.8966961548734005,0
49.90175706695403,90.94519496482609,0.9415500674966377,1
42.0,90.51205946862775,0.957422601133479,0
48.55936294430828,91.96538196789103,0.89089360011003,0
46.01464060569484,93.33094888892515,0.9120323652288027,0
50.55730000438867,92.02874013003625,0.8682829140005421,0
45.6224377847019,86.3182515373367,0.877172402430202,0
47.655790675599306,87.4408460665286,0.9521676780947474,1
49.514961836941374,88.75036284460865,0.877215752154344,0
50.59726558251037,90.05218210042166,0.928774507550059,0
44.39911077883267,91.03531804093825,0.9563569392583648,0
46.996496292477154,88.54851237369307,0.8660315384642115,0
46.57516406651713,90.37353352895416,0.9350968329443355,1
46.04001230227887,88.48923413529336,0.8884844175552046,0
53.29636272084329,88.7769643940161,0.9944390312856369,0
49.21494513288287,87.18667780630355,0.9225318470079887,1
44.217348136994865,88.15353350777819,0.9708988824662736,0
50.75358584116433,87.29663078876733,0.9325339813234392,0
54.3664685910379,88.04825349404534,0.8565118799282229,0
51.09739578165344,92.10728359321568,0.9449727063391034,0
43.44189010213796,88.10120222233611,0.9927105013309986,0
46.54729778140125,95.0,0.9402417730219497,1
51.80073344755987,90.98663580176178,0.9728783289140185,0
45.87699160314366,90.36967224738974,0.9826309695022611,1
49.33145828443868,88.28328443963757,0.8842119657923398,0
50.32390216028801,91.40061975881798,0.881806725986234,0
45.219208585265754,88.84872434752445,0.9416471483276487,1
47.8214239318146,90.24401962929072,0.9116542704710057,0
42.0,95.0,0.9759791954300081,0
44.92683707599713,89.8078802005507,0.9850034685097017,0
47.24229554582052,92.29854665257135,0.9030132068954078,0
44.256650454105454,88.59364714974822,0.8855305838461723,0
52.897233911794906,89.93002301900607,0.9670788272865792,0
43.7095758661181,93.54160127127102,0.8912209053322204,0
46.67986653990905,88.74606588442447,0.9733921477770517,1
48.39222173185827,93.62489711599386,0.9135607380473144,0
52.323819867198345,91.41550387091095,0.9501324848937206,0
43.69241354646168,88.87506644821147,0.8643302970752003,0
51.48949125646488,91.26481547811105,0.9435788987014859,0
48.03069918305876,91.94510889925346,0.9177651518105844,0
45.05547404685615,91.2436199244344,0.937991269476321,1
49.38631042278981,86.85955056021909,0.8752021311617295,0
48.59717908672041,88.54572564835026,0.9605310617416273,1
46.19934936852361,89.50496272889698,0.9794195616314842,1
48.209406254970055,89.8511331417999,0.8825109700136163,0
46.844059209414716,91.24134419510136,0.8643571833280242,0
48.340552035753745,90.35540200186651,0.8535457879069505,0
49.98639202356314,87.3293112825798,0.9462957250664898,1
52.75805044843606,90.76039570201192,0.9410641054133171,0
44.28655350351945,91.22117149056764,0.9320046119071105,0
54.3991001239688,91.11958089586209,0.8847920644173963,0
42.143736601432494,92.16156145110925,0.9086358993858272,0
47.54464471489325,91.6678443090978,0.9391714502779259,1
49.76495161945373,90.91836015845688,0.9245150288288754,1
48.8429756032051,89.8596685770827,0.998167828032233,1
46.13190144053822,86.67807813296801,0.87046596288351,0
47.375633248928175,90.85923643826517,0.9542716831071391,1
46.5209971960235,90.41537537432622,0.9106478152156439,0
46.231905729167366,90.54315767439074,0.9142299422388422,0
50.54880629106307,87.44650284835939,0.9576396648487264,0
49.07104645789514,87.83788691918348,0.9538654226986555,1
45.92127121421804,92.10630570666581,0.9986883990553282,1
50.69879962629975,89.92088969228669,0.8692591434181187,0
48.92189856262983,91.36300139474525,0.8656164474076249,0
50.43858635651688,90.05663675226093,0.9586508225693111,0
49.888886525770836,90.05951227899149,0.9367580375509613,1
45.51301496723379,91.876567611952,0.8911240999839709,0
46.31945687940909,88.96791054356525,0.861912905348348,0
50.24188081536978,90.19224155388197,0.8628487374394646,0
49.83111079630039,89.07544942258991,0.9841286311996178,1
47.93729521810756,89.13100754513538,0.8787800987078114,0
48.35198214992634,89.38165575306272,0.898505734317328,0
51.83299468736527,90.44426754326743,0.8839984603340482,0
46.22528583349251,89.04250275667304,0.9032494458747906,0
49.641292143510114,92.51151225114704,0.860413576411914,0
47.39342204269832,88.21078539556099,0.9278589686362405,1
47.34695639031834,89.62625671167729,0.8601418845388322,0
51.29633055596157,89.12053788345165,0.9700534761733542,0
50.47624904696409,92.89395576870747,0.885056812286565,0
50.440528908001916,90.39310955302315,0.9310017871906766,0
51.91643642146299,92.06368907893727,0.9820118631342187,0
48.06301152489828,87.02887925392605,0.9476316053570791,1
50.04585891388489,90.53410053173852,0.9299436679827002,0
47.06919973021963,91.77926159124688,0.8986500629673063,0
48.97249905746533,90.16456797855085,0.8999502869587297,0
47.60957083689695,92.1309607501307,0.9504230432797285,1
48.29098789497815,88.96542309979925,0.9991209041831751,1
49.78547107631074,92.81869488037115,0.9492758784774068,1
45.54533795029958,94.5977962472385,0.9336675126055037,1
54.27716182705638,89.27432287912069,0.959597576535887,0
44.98194785550089,89.10899495719846,0.9197808418425577,0
44.3574341616368,92.9067689542354,0.8590213513901178,0
51.474332620500206,93.15914429146143,0.9343445223816864,0
50.37498808188881,88.95427994569346,0.993643792675807,0
49.87235945115646,89.15962636580828,0.8762954413536489,0
49.88503652779284,89.43643078227899,0.9535007336230998,1
47.963259681459256,87.31109897793145,0.8801400532988585,0
45.308236885542506,88.1626961070316,0.9303741526709621,1
48.22741367458118,87.99171846649587,0.864501467447008,0
45.96851486546367,88.46440486979175,0.9175556404387277,0
50.925359200253254,89.93063022522644,0.9634244993342869,0
47.55882785549358,90.46842946507304,0.9021357286358473,0
45.523508409622465,93.10100098562815,0.9497367586730827,1
47.03584247504102,88.00329191852242,0.9693174941184594,1
49.23879436282687,91.96864479695317,0.9890766729219179,1
46.30882634158807,89.57202231154898,0.885196312278318,0
45.5333388133007,89.90107258069513,0.9098973873713962,0
48.731061634475736,91.34963898433321,0.8728624019995626,0
48.73489971332617,87.75455595687541,0.9988725253237563,1
46.47917047388661,90.7648194923681,0.9890501451886443,1
46.586885083145035,90.33290441642612,0.9309935695420839,1
48.69614981207291,90.98490252801629,0.9763049941564632,1
43.65574697550803,90.57833728781564,0.9281436965908063,0
43.77760867687034,94.9106002798218,0.943537853200414,0
45.84466733624269,88.72452003149736,0.8633686648174025,0
47.35965854486446,88.93800608999636,0.9632905630745212,1
48.932722696794016,88.75371894715047,0.8691570225452852,0
52.426068650848656,88.8890457616795,0.9739101445378793,0
50.57297886960606,88.72522574538696,0.9673042131505579,0
47.52018441010972,92.37803306221511,0.9563117046614464,1
47.94295137629194,92.84100849597971,0.8554240570787143,0
44.99241190608657,88.85850741250104,0.8954692533917993,0
47.94446059202283,88.33528885379154,0.8894668854866264,0
47.13402408323959,90.94283111277281,0.9040204611207279,0
48.96815568101427,88.89555391143806,0.8631464120145758,0
45.51830716934303,91.26586363551102,0.9905436734546594,1
49.55803954272352,90.4058460417026,0.9330703361068564,1
52.59821673900773,86.96851177000553,0.8958286465987035,0
47.67371955462943,93.09501040266012,0.9095472275611425,0
49.20513516629683,93.59175534619105,0.9170803810757253,0
50.07043197513334,88.77442261903123,0.9400891500040925,0
46.79633858434249,89.22459688012803,0.9273519141544746,1
48.67227744543125,90.57173078144982,0.9879087959821626,1
48.03777720234538,90.66891357997405,0.9245445224358745,1
48.293028295646494,91.31708854534565,0.9988237022234969,1
45.6809706484336,94.0204090775327,0.9777137436617643,1
48.07353052277683,89.6461055450119,0.8812765771536003,0
49.49399487373635,88.4034055109231,0.9895892821965875,1
52.353430823385125,87.24136154397094,0.8674549596828214,0
50.87781247825562,88.53813992011617,0.9726174562736787,0
54.45954737253467,89.93374605425241,0.907093494021487,0
45.69795731133585,93.58911572703558,0.9816961480667604,1
50.61696191016203,88.96477740192766,0.9802085035161175,0
48.55002601721505,90.4475759032778,0.9708888100176432,1
54.56940879965302,89.96715420785449,0.9685045654460592,0
45.57510514393454,92.37678654689617,0.8957018708647061,0
45.48083447345767,95.0,0.8621378924576878,0
46.20182206366793,88.93826245415936,0.9104470268147742,0
42.0,89.02112111496355,0.8760286772479763,0
46.42273493495772,92.08832175413815,0.9542426633353692,1
45.72260201533891,91.36378297925262,0.9019149589806679,0
48.451181359428624,93.69341465147207,0.9963415301289873,1
49.02526792733148,91.16785637065193,0.9461458116017998,1
53.62851251764766,89.28141581842588,0.9733720845451541,0
50.85127151455815,91.18130966138462,0.8698787009112773,0
46.26928903301279,92.21740716116581,0.9793021723408933,1
45.30475598595493,91.64096436239473,0.9884135785770092,1
49.475757514519515,91.0145480622146,0.9230592878228404,1
44.03930037893807,92.13334937917831,0.9409379406626466,0
53.494376297563065,92.33859118089134,0.9647214701354493,0
51.53832036216386,92.76431798207506,0.8762257940890619,0
46.592473043685885,91.29741977517928,0.9253849114695163,1
42.86059641272737,89.66576383936629,0.909799454165847,0
52.06161712249624,90.29342737286665,0.8719560988243373,0
47.65638046424215,92.41301793301672,0.9051301633437296,0
51.71344893592038,88.36612865802553,0.8602258464078241,0
43.2167170236169,90.7373466177458,0.853871786042423,0
46.20187493113868,89.21332237534529,0.8702749433732234,0
48.01573109915455,90.05748964586964,0.994467266738376,1
48.140941781294224,92.5569037252146,0.9324294303842525,1
46.64980358556227,90.3821981360398,0.994873324172983,1
49.8685497970425,90.0928730963123,0.9148746817495198,0
44.79713871185221,87.28028771804016,0.8967724199627889,0
47.57286154493612,91.49250713205444,0.9259212794260366,1
48.3608868951357,91.29096836228216,0.9159267532949364,0
49.543316502176246,94.32650944661091,0.8658497026392615,0
50.13484463426667,89.384443530094,0.9461239472035309,0
44.62607372448639,90.43830065532788,0.88240572737644,0
43.39765748779313,90.49876736742151,0.9429381932346744,0
51.83303046569553,93.15490655952695,0.947530163859723,0
48.99694203593877,89.8094089352261,0.8728037279692972,0
45.75454039033034,90.55804305154068,0.8592024440666002,0
52.65345592656757,91.21579301943308,0.967114237910266,0
48.347023902878576,90.37321824631272,0.918970063565398,0
51.53789155219148,89.10713277089894,0.8587245693258213,0
48.20255544423033,90.38817998579661,0.9992299475754651,1
54.18224377464596,92.14726349971954,0.858667084149455,0
53.26602252732961,87.94696940117788,0.9542552843287829,0
47.25310755456278,90.26593934829376,0.997551838789512,1
50.91471285286307,88.59975837012165,0.8858770156323889,0
49.93612784875544,92.39009325784968,0.8713374053030795,0
52.105894672597046,86.95362619043244,0.8682077409133643,0
45.105229618259685,88.88215630545682,0.8954912721351393,0
50.058154379995315,90.75442375012904,0.8651568716515969,0
51.175273460548766,93.13104805846868,0.9538242012541198,0
42.723781540730656,89.86849947785403,0.8593437697195094,0
44.45022446200267,88.8896009466136,0.9264133192224684,0
42.0,93.76231413888118,0.9995045280779465,0
47.19177949666633,87.10397219916752,0.9720955404259028,1
50.152626767387886,85.60238808675983,0.9422829157346516,0
52.507071156288085,90.88002890010667,0.8959380431179917,0
48.222284341259325,88.99589155129478,0.9435843754437457,1
52.88584663671388,87.95753436573857,0.9290562195867478,0
43.85969562535533,91.4167128945987,0.9139125075835557,0
42.889852681934535,90.4876014275424,0.8696065565110299,0
47.83335690331015,88.87184273852654,0.98299063228607,1
49.152196346817924,87.43939120265821,0.9174676973231983,0
47.901915755717724,91.74491465656028,0.8791933767731147,0
42.0,91.30040235591733,0.9051639026315934,0
47.73263988146164,89.80164827244124,0.9121194628793391,0
44.08659149848544,93.69327399209533,0.9741306843350311,0
50.009017646490115,87.85983046734769,0.9600421570842103,0
49.09979473829055,86.94894965815053,0.9653957340462009,1
45.180360641017934,88.61618386023751,0.851654689664297,0
46.45839924798992,89.908827967289,0.9124230997269642,0
44.822359434333144,90.48667889864538,0.9222016227452985,0
47.81196270818049,89.51752788428735,0.8528788415234585,0
50.865426961503715,90.70411079302859,0.8889719813117551,0
45.04282186099337,87.4969211516191,0.9640434734683202,1
49.512139546553534,92.88752920814652,0.8705664558593499,0
46.40922714488268,89.83569764321486,0.9302965197178887,1
45.621381503212966,92.23459166317626,0.8822802808025856,0
47.67890892013633,90.68545069275541,0.851818116196584,0
44.89427303274188,90.91350643830756,0.8861802186399312,0
46.33905208395846,91.13953456046441,0.9963810632365081,1
44.40636632223345,90.89541712003464,0.9702305667824485,0
53.89417539874917,91.28544551973509,0.993936496648155,0
48.105790655915186,92.65830506026487,0.9231781065889544,1
45.900823476022246,90.39304233940294,0.8664604298016255,0
48.641939732202665,91.41800751517702,0.9321939233460539,1
47.66301585092751,89.82052861142554,0.9181566001839941,0
47.337091201400334,92.88023443089895,0.9766535624109424,1
49.84250010013027,88.64721539588146,0.8647123871176366,0
50.27252313014191,93.60188086582163,0.9232361705532667,0
46.40849655716842,89.91968409871131,0.8725072997040976,0
46.27254527806596,87.1384497957639,0.8987013890335089,0
47.17484490854507,90.25620882982157,0.96060356160817,1
42.0,88.63789668505024,0.9214027194053149,0
43.45442681340434,91.68128709797745,0.9063832427718654,0
52.100622802333575,88.69475204139522,0.9091714417855052,0
52.93490314050385,89.10763313357045,0.918917015260898,0
47.25289188133087,86.22091853810893,0.9677524815755585,1
49.7296708891673,89.09538736150185,0.9838127033410351,1
48.93375046363061,85.15224134674209,0.9933002029755893,1
55.0,86.83219435302856,0.9680355079382943,0
51.35872473430373,91.5208293122886,0.8973110343622019,0
47.6162472255577,91.57160031730166,0.9532202059129813,1
45.133378678198724,90.85091512356993,0.9156404686083088,0
43.18066103922728,88.06604771374157,0.8882005933069077,0
48.61039090760167,89.90457728771604,0.9761307369138884,1
45.73094776414709,89.99279492181887,0.8557639523443488,0
43.73323887120698,87.68327062161491,0.9852642988203135,0
46.06028134727242,93.0067966035343,0.9192216196937101,0
44.75535598915681,91.75472458115134,0.9455802215212421,0
53.06142490521769,89.55807165234067,0.9489030883308673,0
50.64491927084835,90.05377167798906,0.9842676611059804,0
47.97608207605015,90.4167656158951,0.9455004523250811,1
52.43983241667008,85.91653026315142,0.9420900377140092,0
48.23210492294285,89.5056452349588,0.8599978060841035,0
45.41614739601521,88.63603150400441,0.9277612032917806,1
52.56937223180897,87.99675998021017,0.8725253501225563,0
49.61673013105398,89.4377994142281,0.9606150653082228,1
44.88826153702063,93.59537305369905,0.9268332881219011,0
47.428983965749175,91.28168572253402,0.952034166881253,1
45.37314523984573,88.85764202043441,0.8562509350903577,0
43.85160080710699,91.14516556271232,0.8627188024068705,0
